P : 56534.3
Cargo :547,	z :0.540878,	Path :2^58->3^59->3K61->3K62->3V66->2V67->6V67->6B69->6C70-><
Cargo :549,	z :0.531462,	Path :2L20->3L21->3o24->3W33->3W34->2W35->2W36->2W37->3W38->3r44->3r45->3_54-><
Cargo :549,	z :0.468538,	Path :2L20->3L21->3o24->3o25->2o26->2o27->2o28->2o29->2o30->2o31->3o32->3_39-><
Cargo :554,	z :0.540466,	Path :2J28->3J29->3J30->3J31->3J32->3l39->3l40->3Y48->3Y49->3Y50->3\54->3e58->3k62-><
Cargo :554,	z :0.459534,	Path :2J29->3J30->3J31->3J32->3l39->3l40->3Y48->3Y49->3Y50->3\54->3e58->3k62-><
Cargo :560,	z :0.232877,	Path :2X26->3X27->3o31->3o32->3o33->3o34->2o35->4o35->4g36->4^37-><
Cargo :560,	z :0.143002,	Path :2X47->3X48->3o52->3o53->3o54->3o55->2o56->4o56->4g57->4^58-><
Cargo :562,	z :0.00889784,	Path :2f46->3f47->3g53->3^58->3^59->3K61->3K62->3V66->3V67->2V68->2V69->2V70->6V70->6q71-><
Cargo :566,	z :3.24123e-05,	Path :2W33->3W34->3I38->3I39->3H46->3H47->3o55->2o56->2o57->2o58->6o58->6Y59-><
Cargo :570,	z :0.714286,	Path :2S54->4S54->4Q55->4P57-><
Cargo :579,	z :0.00712672,	Path :2P60->3P61->3Y65->3Y66->3W72->3W73->2W74->4W74->4k76->4F77-><
Cargo :579,	z :0.405405,	Path :2P47->4P47->4l48->4V49->4Q50->4T52->4o53->4F55-><
Cargo :579,	z :0.405405,	Path :2P68->4P68->4l69->4V70->4Q71->4T73->4o74->4F76-><
Cargo :579,	z :0.0115173,	Path :2P53->3P54->3R60->3R61->2R62->2R63->2R64->2R65->6R65->6[66->6U67->6F69-><
Cargo :585,	z :0.542249,	Path :2Y23->3Y24->3W30->3W31->2W32->2W33->3W34->3h37->3h38->3K41->3V45-><
Cargo :586,	z :1,	Path :2q47->3q48->3a51->3a52->3K59->2K60->2K61->2K62->3K63->3Y66-><
Cargo :587,	z :0.276923,	Path :2F27->4F27->4_28->4j30-><
Cargo :588,	z :0.353015,	Path :2T34->3T35->3T36->3P39->3P40->3Y44->3Y45->3W51-><
Cargo :591,	z :0.138482,	Path :2T26->4T26->4e27->4c28->4L29->4O30->4d32->4A33->4f34-><
Cargo :591,	z :0.25,	Path :2T33->4T33->4]34->4S36->4f37-><
Cargo :595,	z :0.576923,	Path :2n18->5n19->5S25->5S26->5S27->2S28->2S29->2S30->2S31->2S32->2S33->4S33->4Q34->4P36-><
Cargo :596,	z :0.357143,	Path :2J23->4J23->4b24->4S25->4H27-><
Cargo :596,	z :0.357143,	Path :2J44->4J44->4b45->4S46->4H48-><
Cargo :599,	z :0.156593,	Path :2O27->4O27->4c29-><

Route : r1->g11->g12->q21->q22->r24-><		cost : 1410
Route : K3->q5->h7->K8-><		cost : 1140
Route : K9->q11->h13->K14-><		cost : 1140
Run time : 1.35562e+07 sec. 
